Frame,ID,X,Y
910,65,313,102
910,67,33,390
910,63,558,275
911,49,524,408
911,53,780,266
911,56,507,50
911,42,482,50
911,54,772,148
911,65,311,103
911,67,34,390
911,63,556,276
912,49,525,409
912,53,780,266
912,56,507,50
912,42,483,50
912,54,773,147
912,65,310,103
912,67,36,390
912,63,553,282
913,49,525,410
913,53,780,267
913,56,507,50
913,42,483,50
913,54,774,147
913,65,309,104
913,67,37,388
913,63,551,303
914,49,525,411
914,53,780,267
914,56,508,50
914,42,484,50
914,54,774,146
914,65,308,104
914,67,38,385
914,63,549,303
915,49,525,411
915,53,780,269
915,56,508,50
915,42,485,49
915,54,774,146
915,65,307,105
915,67,39,383
915,63,545,312
916,49,525,411
916,53,780,271
916,56,509,49
916,42,485,49
916,54,776,145
916,65,305,105
916,67,39,376
916,63,542,314
917,49,524,411
917,53,780,273
917,56,510,48
917,42,486,49
917,54,777,143
917,65,304,106
917,67,40,374
917,63,538,312
918,49,524,412
918,53,781,275
918,56,510,48
918,42,486,49
918,54,778,142
918,65,303,107
918,67,40,372
918,63,536,308
918,68,525,36
919,49,524,417
919,53,781,277
919,56,511,48
919,42,486,48
919,54,779,142
919,65,302,108
919,67,41,370
919,63,530,310
919,68,525,35
920,49,523,421
920,53,781,278
920,56,512,48
920,42,487,48
920,54,779,142
920,65,301,108
920,67,42,369
920,63,524,312
920,68,525,34
921,49,524,426
921,53,781,279
921,56,512,47
921,42,487,48
921,54,780,142
921,65,299,109
921,67,43,368
921,63,518,312
921,68,526,34
921,64,318,110
921,61,82,209
922,49,523,428
922,53,782,279
922,56,513,46
922,42,487,48
922,54,780,142
922,65,299,110
922,67,43,367
922,63,515,312
922,68,526,34
922,64,317,111
922,61,81,208
923,49,523,433
923,53,782,279
923,56,514,46
923,42,488,48
923,54,781,142
923,65,296,111
923,67,45,367
923,63,513,311
923,68,527,33
923,64,315,111
923,61,79,208
924,49,522,438
924,53,782,279
924,56,516,46
924,42,488,48
924,54,781,141
924,65,295,111
924,67,46,366
924,63,512,310
924,68,527,34
924,64,313,111
924,61,76,209
925,49,522,440
925,53,782,279
925,56,518,47
925,42,488,48
925,54,782,141
925,65,294,112
925,67,48,363
925,63,507,310
925,68,528,35
925,64,312,111
925,61,74,209
926,49,521,441
926,53,783,279
926,56,519,47
926,42,488,48
926,54,783,140
926,65,293,112
926,67,49,364
926,63,504,312
926,68,529,33
926,64,311,112
926,61,73,211
927,49,520,441
927,53,783,280
927,56,519,46
927,42,489,48
927,54,783,139
927,65,292,112
927,67,49,363
927,63,500,313
927,68,530,31
927,64,308,114
927,61,72,211
928,49,519,440
928,53,783,282
928,56,520,46
928,42,490,48
928,54,783,138
928,65,289,113
928,67,50,363
928,63,495,316
928,68,530,29
928,64,306,116
928,61,69,212
928,69,774,419
929,49,519,440
929,53,783,285
929,56,520,46
929,42,491,47
929,54,784,137
929,65,287,114
929,67,50,362
929,63,494,317
929,68,532,27
929,64,305,116
929,61,67,213
929,69,773,419
930,49,519,441
930,53,783,286
930,56,521,46
930,42,491,46
930,54,784,137
930,65,285,115
930,67,51,360
930,63,490,316
930,68,533,26
930,61,65,214
930,69,773,419
931,49,519,443
931,53,783,286
931,56,522,45
931,42,491,45
931,54,784,136
931,65,283,117
931,67,53,358
931,63,488,315
931,61,62,214
931,69,773,419
932,49,519,447
932,53,783,287
932,56,523,45
932,42,492,45
932,54,785,135
932,65,282,118
932,67,54,356
932,63,485,316
932,61,58,217
932,69,773,418
933,49,520,453
933,53,783,290
933,56,523,45
933,42,492,45
933,54,785,135
933,65,280,118
933,67,54,354
933,63,481,320
933,61,58,219
934,49,522,456
934,53,783,291
934,56,523,44
934,42,492,45
934,54,785,135
934,65,278,118
934,67,55,352
934,63,470,319
934,61,57,221
934,64,297,120
935,49,521,457
935,53,783,291
935,56,523,44
935,42,492,44
935,54,786,134
935,65,276,118
935,67,56,351
935,63,465,317
935,61,55,221
935,64,296,121
935,69,772,417
936,49,520,458
936,53,783,290
936,56,524,44
936,42,493,44
936,54,786,133
936,65,275,118
936,67,57,351
936,63,463,318
936,61,53,226
936,64,294,122
936,69,772,405
937,49,519,458
937,53,783,289
937,56,526,44
937,42,493,44
937,54,786,133
937,65,275,118
937,67,57,351
937,63,458,320
937,61,51,229
937,64,293,122
937,69,772,412
938,49,518,459
938,53,783,289
938,56,527,44
938,42,494,44
938,54,787,132
938,65,274,119
938,67,58,350
938,63,454,320
938,61,49,229
938,64,291,121
938,69,772,415
939,49,517,459
939,53,783,288
939,56,527,44
939,42,495,44
939,54,788,131
939,65,272,121
939,67,59,350
939,63,451,320
939,61,46,228
939,64,289,123
939,69,772,416
940,49,516,459
940,53,783,287
940,56,529,44
940,42,496,44
940,54,789,132
940,65,271,123
940,67,59,350
940,63,446,319
940,61,43,228
940,64,289,123
940,69,772,415
941,49,515,459
941,53,783,285
941,56,529,44
941,42,497,44
941,54,789,132
941,65,271,123
941,67,59,349
941,63,446,321
941,61,40,230
941,64,288,124
941,69,772,414
942,49,513,460
942,53,783,284
942,56,530,44
942,42,497,44
942,54,790,132
942,65,269,124
942,67,59,347
942,63,442,322
942,64,284,126
942,69,771,399
943,49,512,460
943,53,783,284
943,56,530,43
943,42,498,43
943,54,791,132
943,65,267,125
943,67,59,346
943,63,439,322
943,64,283,129
943,69,769,396
943,61,36,231
944,49,510,460
944,53,784,285
944,56,531,43
944,42,499,43
944,54,791,131
944,65,265,126
944,67,59,344
944,63,437,322
944,64,283,129
944,69,768,400
944,61,35,230
945,49,509,461
945,53,785,286
945,56,531,44
945,42,500,43
945,54,792,131
945,65,263,126
945,67,60,343
945,63,432,322
945,64,281,129
945,69,767,405
945,61,34,231
946,49,508,461
946,53,785,288
946,56,531,43
946,42,500,42
946,54,793,130
946,65,261,127
946,67,60,340
946,63,434,321
946,64,280,129
946,69,767,397
946,61,33,230
947,49,506,462
947,53,786,289
947,56,532,43
947,42,501,42
947,54,793,130
947,65,260,126
947,67,60,338
947,63,432,319
947,64,280,129
947,69,767,393
947,61,31,230
948,49,505,462
948,53,787,292
948,56,532,43
948,42,501,42
948,54,794,130
948,65,259,126
948,67,60,337
948,63,428,318
948,64,278,129
948,69,765,385
948,61,28,231
949,49,503,463
949,53,788,294
949,56,532,42
949,42,502,42
949,54,794,129
949,65,258,126
949,67,60,336
949,63,420,319
949,64,276,131
949,69,762,382
949,61,26,232
950,49,502,463
950,53,789,297
950,56,532,41
950,42,503,42
950,54,794,129
950,65,255,127
950,67,60,334
950,63,412,319
950,64,274,135
950,69,761,380
950,61,25,235
951,49,500,463
951,53,790,299
951,56,532,41
951,42,503,42
951,54,794,129
951,65,253,128
951,67,61,333
951,63,407,320
951,64,272,136
951,69,760,379
951,61,24,238
952,49,499,464
952,53,790,300
952,56,533,41
952,42,504,42
952,54,795,128
952,65,252,129
952,67,62,333
952,63,403,321
952,64,270,138
952,69,760,378
952,61,22,240
953,49,497,464
953,53,791,300
953,56,534,40
953,42,504,41
953,54,795,128
953,65,249,131
953,67,63,333
953,63,398,323
953,64,269,137
953,69,760,378
953,61,19,240
954,49,496,464
954,53,791,301
954,56,535,40
954,42,504,41
954,54,795,128
954,65,248,132
954,67,64,333
954,63,392,323
954,64,268,138
954,69,759,377
954,61,16,240
955,49,495,464
955,53,791,302
955,56,537,40
955,42,505,41
955,54,795,128
955,65,247,132
955,67,65,333
955,63,386,324
955,64,267,138
955,69,758,377
955,61,13,240
956,49,494,465
956,53,791,304
956,56,537,40
956,42,505,41
956,54,795,128
956,65,244,132
956,67,66,333
956,63,382,325
956,64,265,138
956,69,757,377
956,61,12,245
957,49,493,465
957,53,792,307
957,56,538,40
957,42,506,41
957,54,795,128
957,65,243,133
957,67,67,333
957,63,379,325
957,64,264,137
957,69,756,376
957,61,11,256
958,49,493,466
958,53,792,309
958,56,539,39
958,42,506,40
958,54,795,128
958,65,242,133
958,67,68,332
958,63,378,325
958,64,262,137
958,69,755,375
958,61,11,262
959,49,492,466
959,53,793,314
959,56,540,39
959,42,507,40
959,54,795,128
959,65,240,131
959,67,69,331
959,63,377,324
959,64,260,138
959,69,755,375
959,61,12,261
960,49,490,467
960,53,793,316
960,56,540,39
960,42,507,39
960,54,795,128
960,65,238,134
960,67,70,329
960,63,375,324
960,64,259,138
960,69,755,373
960,61,13,262
961,49,489,467
961,53,793,320
961,56,541,40
961,42,508,39
961,54,795,128
961,65,238,137
961,67,70,328
961,63,363,324
961,64,257,140
961,69,755,369
961,61,14,264
962,49,489,468
962,53,793,320
962,56,542,40
962,42,509,39
962,54,795,128
962,65,236,137
962,67,71,326
962,63,359,323
962,64,255,141
962,69,754,368
962,61,16,265
963,49,488,468
963,53,793,320
963,56,543,40
963,42,509,39
963,54,794,128
963,65,234,139
963,67,71,323
963,63,357,323
963,64,253,142
963,69,753,363
963,61,17,264
964,49,485,469
964,53,793,321
964,56,543,39
964,42,510,38
964,54,794,128
964,65,233,140
964,67,72,320
964,63,354,323
964,64,252,143
964,69,752,360
964,61,18,262
965,49,483,469
965,53,793,322
965,56,543,39
965,42,511,38
965,54,794,128
965,65,231,141
965,67,73,319
965,63,350,323
965,64,250,143
965,69,752,359
965,61,19,260
966,49,481,469
966,53,794,322
966,56,543,39
966,42,512,38
966,54,794,128
966,65,230,142
966,67,74,318
966,63,347,323
966,64,248,144
966,69,752,358
966,61,20,260
967,49,479,470
967,53,794,323
967,56,544,39
967,42,512,38
967,54,794,127
967,65,227,141
967,67,74,318
967,63,345,324
967,64,247,144
967,69,752,357
967,61,22,259
967,70,457,40
968,49,477,470
968,53,794,323
968,56,544,39
968,42,513,38
968,54,794,127
968,65,226,142
968,67,75,318
968,63,344,324
968,64,246,144
968,69,752,357
968,61,25,258
968,70,456,40
969,49,475,470
969,53,794,323
969,56,546,38
969,42,513,38
969,54,794,127
969,65,224,141
969,67,76,318
969,63,335,325
969,64,244,144
969,69,752,356
969,61,32,258
969,70,455,40
970,49,473,471
970,53,794,323
970,56,547,38
970,42,514,37
970,54,794,127
970,65,222,142
970,67,78,319
970,63,333,325
970,64,242,144
970,69,751,356
970,61,37,258
970,70,453,41
971,49,471,471
971,53,795,323
971,56,547,38
971,42,514,37
971,54,794,127
971,65,221,142
971,67,79,319
971,63,329,324
971,64,240,145
971,69,751,356
971,61,40,258
971,70,452,41
972,49,469,472
972,53,795,323
972,56,547,38
972,42,515,37
972,54,794,127
972,65,218,144
972,67,80,319
972,63,329,324
972,64,239,146
972,69,749,356
972,61,43,257
972,70,451,41
973,49,466,473
973,53,796,324
973,56,548,38
973,42,516,37
973,54,793,127
973,65,216,145
973,67,81,319
973,63,318,325
973,64,238,147
973,69,748,355
973,61,45,255
973,70,452,41
974,49,463,473
974,53,796,324
974,56,548,37
974,42,517,36
974,54,793,127
974,65,214,146
974,67,83,318
974,63,311,324
974,64,235,148
974,69,747,354
974,61,46,254
974,70,452,41
975,49,461,474
975,53,797,324
975,56,548,37
975,42,518,36
975,54,793,127
975,65,213,147
975,67,84,317
975,63,307,323
975,64,233,149
975,69,747,352
975,61,49,252
976,49,458,474
976,53,798,325
976,56,549,37
976,42,519,36
976,54,793,127
976,65,211,148
976,67,86,316
976,63,302,324
976,64,231,151
976,69,746,349
976,61,52,249
977,49,456,474
977,53,798,326
977,56,549,37
977,42,520,37
977,54,793,127
977,65,208,149
977,67,87,314
977,63,299,324
977,64,229,152
977,69,746,344
977,61,55,246
978,49,454,475
978,53,798,328
978,56,550,37
978,42,520,37
978,54,793,127
978,65,208,149
978,67,87,312
978,63,297,324
978,64,229,153
978,69,745,342
978,61,59,244
979,49,452,475
979,53,799,329
979,56,550,36
979,42,521,37
979,54,793,127
979,65,206,149
979,67,88,309
979,63,291,325
979,64,228,153
979,69,744,340
979,61,63,242
980,53,799,330
980,56,551,36
980,42,521,36
980,54,793,127
980,65,205,150
980,67,88,307
980,63,285,326
980,64,226,153
980,69,744,340
980,61,67,242
981,53,800,332
981,56,551,36
981,42,521,35
981,54,793,127
981,65,204,150
981,67,89,304
981,63,281,327
981,64,224,153
981,69,744,340
981,61,70,243
982,53,800,334
982,56,551,35
982,42,522,35
982,54,793,127
982,65,202,152
982,67,91,303
982,63,277,327
982,64,222,153
982,69,743,340
982,61,74,243
983,53,800,334
983,56,552,35
983,42,523,35
983,54,793,127
983,65,200,152
983,67,92,301
983,63,276,328
983,64,220,155
983,69,744,340
983,61,78,243
983,70,446,45
984,53,800,335
984,56,553,35
984,42,523,35
984,54,793,127
984,65,198,153
984,67,94,301
984,63,274,328
984,64,218,156
984,69,744,339
984,61,80,242
984,70,446,46
985,53,800,335
985,56,553,34
985,42,524,35
985,54,793,127
985,65,196,155
985,67,96,301
985,63,263,328
985,64,216,157
985,69,744,339
985,61,83,240
985,70,446,46
986,53,800,337
986,56,554,34
986,42,524,35
986,54,793,128
986,65,196,157
986,67,98,302
986,63,258,327
986,64,211,158
986,69,744,339
986,61,86,239
986,70,446,46
987,53,800,338
987,56,554,34
987,42,525,35
987,54,794,128
987,65,195,158
987,67,101,302
987,63,255,328
987,64,209,159
987,69,745,338
987,61,88,238
987,70,445,46
988,53,800,338
988,56,555,34
988,42,526,35
988,54,793,128
988,65,195,158
988,67,103,301
988,63,252,327
988,64,210,162
988,69,745,337
988,61,90,232
988,70,445,47
989,53,799,338
989,56,556,34
989,42,526,34
989,54,794,128
989,65,190,157
989,67,102,300
989,63,249,327
989,64,209,163
989,69,745,334
989,61,92,226
989,70,444,47
990,53,799,338
990,56,557,34
990,42,527,34
990,54,794,128
990,65,187,153
990,67,104,300
990,63,246,327
990,64,205,163
990,69,745,330
990,61,94,223
990,70,444,47
991,53,799,337
991,56,558,34
991,42,527,34
991,54,794,128
991,65,185,156
991,67,104,299
991,63,243,327
991,64,206,163
991,69,745,326
991,61,96,220
991,70,444,47
992,53,799,336
992,56,558,34
992,42,528,33
992,54,793,128
992,65,184,158
992,67,105,299
992,63,241,327
992,64,206,163
992,69,746,325
992,61,98,218
992,70,443,47
993,53,800,335
993,56,559,33
993,42,528,33
993,54,793,128
993,65,183,159
993,67,106,299
993,63,237,327
993,64,206,163
993,69,746,324
993,61,100,218
993,70,442,48
994,53,800,335
994,56,559,33
994,42,529,33
994,54,793,128
994,67,108,297
994,63,229,329
994,64,201,163
994,69,746,322
994,61,105,218
994,70,441,48
994,71,203,338
995,53,800,335
995,56,559,33
995,42,529,32
995,54,793,128
995,67,109,295
995,63,226,330
995,64,198,164
995,69,747,322
995,61,111,217
995,70,441,48
995,71,200,334
996,53,800,335
996,56,560,33
996,42,529,32
996,54,793,128
996,67,111,293
996,63,221,330
996,64,194,164
996,69,748,322
996,61,113,215
996,70,440,48
996,71,195,334
997,53,800,334
997,56,560,32
997,42,530,32
997,54,793,128
997,67,112,291
997,63,217,330
997,64,190,166
997,69,748,322
997,61,116,210
997,70,439,48
997,71,191,331
998,53,800,334
998,56,561,33
998,42,530,31
998,54,793,128
998,67,113,291
998,63,219,329
998,64,188,167
998,69,748,322
998,61,117,208
998,71,185,336
999,53,800,333
999,56,561,33
999,42,530,32
999,54,793,128
999,67,114,290
999,63,214,328
999,64,188,168
999,69,748,321
999,61,118,206
999,71,181,338
1000,53,801,329
1000,56,562,33
1000,42,531,31
1000,54,793,128
1000,67,115,289
1000,63,203,328
1000,64,188,169
1000,69,749,322
1000,71,176,337
1001,53,801,325
1001,56,562,32
1001,42,533,31
1001,54,793,128
1001,67,115,289
1001,63,201,328
1001,64,185,170
1001,69,749,321
1001,71,172,332
1002,53,801,326
1002,56,562,32
1002,42,534,31
1002,54,793,128
1002,67,116,289
1002,63,194,329
1002,64,185,169
1002,69,749,319
1002,71,167,331
1003,56,562,32
1003,42,534,30
1003,54,793,128
1003,67,117,290
1003,63,191,330
1003,64,186,170
1003,69,749,319
1003,71,162,337
1003,72,126,213
1004,56,563,32
1004,42,534,30
1004,54,793,128
1004,67,118,292
1004,63,188,330
1004,64,184,171
1004,69,749,314
1004,71,158,340
1004,72,130,213
1005,56,563,32
1005,42,534,30
1005,54,793,128
1005,67,119,292
1005,63,182,331
1005,64,182,172
1005,69,750,310
1005,71,154,337
1005,72,133,212
1006,56,563,32
1006,42,534,30
1006,54,793,128
1006,67,119,290
1006,63,177,331
1006,64,179,173
1006,69,750,309
1006,71,150,331
1006,72,136,211
1006,70,432,52
1007,56,563,32
1007,42,534,30
1007,54,793,128
1007,67,120,285
1007,63,172,332
1007,64,176,175
1007,69,751,308
1007,71,146,332
1007,72,139,210
1007,70,432,53
1008,56,564,31
1008,42,535,30
1008,54,793,128
1008,67,121,283
1008,63,169,332
1008,64,173,176
1008,69,751,308
1008,71,141,338
1008,72,142,206
1008,70,431,53
1009,56,564,31
1009,42,535,30
1009,54,794,128
1009,67,122,282
1009,63,168,332
1009,64,169,172
1009,69,751,307
1009,71,137,340
1009,72,144,204
1009,70,431,53
1010,56,565,31
1010,42,535,30
1010,54,794,128
1010,67,123,277
1010,63,165,332
1010,64,169,170
1010,69,752,307
1010,72,147,204
1010,70,431,53
1011,56,564,31
1011,42,536,30
1011,54,793,128
1011,67,124,272
1011,63,162,328
1011,64,169,167
1011,69,752,306
1011,72,149,204
1011,70,430,53
1012,56,565,30
1012,42,536,30
1012,54,793,128
1012,67,125,271
1012,63,154,330
1012,69,753,305
1012,72,151,202
1012,70,430,53
1013,56,566,30
1013,42,537,30
1013,54,793,128
1013,67,125,269
1013,63,146,326
1013,69,754,305
1013,72,155,201
1013,70,430,53
1014,56,567,30
1014,42,538,30
1014,54,793,128
1014,63,138,326
1014,69,754,305
1014,72,155,199
1014,70,429,54
1015,56,567,30
1015,42,538,29
1015,54,792,128
1015,63,133,325
1015,69,755,304
1015,72,157,198
1015,70,429,54
1016,56,567,30
1016,42,538,29
1016,54,792,128
1016,63,131,324
1016,69,756,303
1016,72,158,198
1016,70,429,54
1017,56,568,30
1017,42,539,28
1017,54,792,128
1017,63,130,324
1017,69,757,301
1017,72,160,197
1017,70,429,54
1018,56,568,29
1018,42,539,28
1018,54,792,128
1018,63,127,330
1018,69,758,299
1018,72,162,197
1018,70,428,54
1018,67,133,272
1019,56,568,29
1019,42,539,27
1019,54,792,128
1019,63,121,332
1019,69,759,297
1019,72,168,197
1019,70,428,54
1019,67,134,274
1020,56,568,29
1020,42,540,27
1020,54,793,128
1020,63,120,333
1020,69,760,295
1020,72,172,197
1020,70,427,55
1020,67,135,274
1021,56,568,29
1021,42,539,27
1021,54,793,128
1021,63,117,334
1021,69,760,295
1021,72,176,198
1021,70,426,55
1021,67,134,274
1022,56,568,29
1022,42,539,27
1022,54,793,128
1022,63,114,335
1022,69,761,294
1022,72,177,197
1022,70,425,56
1022,67,134,274
1022,65,126,181
1022,71,80,338
1023,56,568,29
1023,42,540,27
1023,54,793,128
1023,63,110,334
1023,69,761,294
1023,72,178,194
1023,70,425,56
1023,67,135,273
1023,65,125,181
1023,71,75,335
1024,56,568,29
1024,42,541,26
1024,54,793,128
1024,69,761,294
1024,72,179,193
1024,70,425,56
1024,67,137,271
1024,71,71,334
1025,56,568,29
1025,42,541,26
1025,54,793,128
1025,69,762,294
1025,72,181,191
1025,70,424,56
1025,67,138,268
1025,71,65,334
1025,63,97,333
1026,56,568,29
1026,42,542,26
1026,54,793,128
1026,69,762,293
1026,72,183,189
1026,70,424,57
1026,67,138,267
1026,71,61,335
1026,63,87,322
1027,56,568,28
1027,42,543,26
1027,54,793,128
1027,69,761,293
1027,72,185,188
1027,70,423,57
1027,67,139,266
1027,71,56,336
1027,63,83,330
1028,56,567,27
1028,42,543,26
1028,54,793,128
1028,69,761,292
1028,72,188,186
1028,70,422,57
1028,67,139,265
1028,71,51,334
1028,63,80,333
1029,56,569,26
1029,42,543,26
1029,54,793,128
1029,69,761,291
1029,72,191,185
1029,70,422,58
1029,67,139,264
1029,71,46,335
1029,63,76,334
1030,56,569,25
1030,42,544,25
1030,54,793,128
1030,69,761,289
1030,72,194,185
1030,70,422,58
1030,67,140,264
1030,71,41,338
1030,63,73,336
1031,56,568,25
1031,42,544,25
1031,54,793,128
1031,69,761,287
1031,72,196,184
1031,70,422,59
1031,67,140,264
1031,71,36,342
1031,63,68,337
1032,56,568,25
1032,42,545,25
1032,54,793,128
1032,69,761,284
1032,72,199,184
1032,70,421,60
1032,67,141,263
1032,71,32,339
1032,63,65,337
1033,56,568,25
1033,42,547,25
1033,54,793,128
1033,69,761,283
1033,72,202,184
1033,70,420,60
1033,67,141,263
1033,71,28,343
1033,63,64,337
1034,56,569,25
1034,42,548,24
1034,54,793,128
1034,69,761,282
1034,72,204,184
1034,70,418,61
1034,67,142,263
1034,71,23,337
1034,63,63,336
1035,56,569,25
1035,42,549,24
1035,54,793,128
1035,69,761,282
1035,72,206,184
1035,70,416,61
1035,67,144,262
1035,71,18,336
1036,56,569,25
1036,42,550,24
1036,54,793,128
1036,69,761,281
1036,72,208,183
1036,70,414,61
1036,67,145,261
1037,56,569,25
1037,42,550,24
1037,54,793,128
1037,69,762,281
1037,72,210,182
1037,70,413,61
1037,67,147,261
1037,63,35,337
1038,56,569,25
1038,42,550,24
1038,54,793,128
1038,69,762,281
1038,72,212,178
1038,70,412,62
1038,67,148,259
1038,63,27,336
1039,56,569,24
1039,42,550,24
1039,54,793,128
1039,69,763,281
1039,72,214,175
1039,67,149,259
1039,63,25,337
1040,56,569,24
1040,42,550,24
1040,54,793,128
1040,69,764,281
1040,72,215,173
1040,67,150,258
1040,63,23,337
1041,56,570,24
1041,42,550,24
1041,54,793,128
1041,69,765,280
1041,72,217,173
1041,67,150,255
1041,63,23,337
1042,56,570,24
1042,42,551,24
1042,54,793,128
1042,69,766,280
1042,72,218,172
1042,67,151,253
1042,63,23,338
1043,56,570,24
1043,42,551,24
1043,54,793,127
1043,69,767,278
1043,72,219,171
1043,67,151,252
1043,63,24,339
1044,56,571,23
1044,42,551,23
1044,54,793,127
1044,69,767,277
1044,72,222,172
1044,67,151,250
1044,63,23,339
1044,73,98,212
1045,56,571,23
1045,42,551,23
1045,54,793,127
1045,69,768,274
1045,72,227,172
1045,67,151,249
1045,63,22,340
1045,73,97,213
1046,56,571,22
1046,42,552,22
1046,54,793,127
1046,69,768,272
1046,72,231,172
1046,67,151,248
1046,63,21,341
1046,73,95,214
1047,56,572,22
1047,42,552,22
1047,54,793,127
1047,69,768,270
1047,72,233,171
1047,67,153,248
1047,73,93,214
1048,54,793,127
1048,69,769,268
1048,72,233,170
1048,67,154,248
1048,73,90,213
1049,54,793,128
1049,69,769,267
1049,72,234,170
1049,67,154,249
1049,73,87,213
1050,54,793,128
1050,69,769,267
1050,72,235,168
1050,67,155,248
1050,73,86,214
1051,54,793,128
1051,69,769,266
1051,72,236,166
1051,67,155,248
1051,73,83,215
1052,54,793,128
1052,69,770,266
1052,72,239,164
1052,67,156,248
1052,73,81,217
1053,54,793,128
1053,69,770,266
1053,72,242,163
1053,67,157,246
1053,73,78,219
1054,54,793,128
1054,69,770,266
1054,72,245,161
1054,67,159,244
1054,73,76,222
1055,54,793,128
1055,69,770,266
1055,72,247,161
1055,67,159,243
1055,73,74,224
1056,54,793,128
1056,69,770,265
1056,72,250,160
1056,67,159,242
1056,73,72,225
1056,74,604,473
1057,54,793,128
1057,69,770,264
1057,72,252,160
1057,67,160,240
1057,73,70,227
1057,74,604,472
1058,54,793,127
1058,69,770,264
1058,72,253,160
1058,67,161,239
1058,73,67,228
1058,74,604,472
1059,54,793,128
1059,69,770,263
1059,72,255,160
1059,67,162,238
1059,73,64,228
1059,74,605,471
1060,54,793,128
1060,69,770,261
1060,72,257,160
1060,67,162,238
1060,73,63,228
1060,74,605,471
1060,75,667,473
1061,54,793,128
1061,69,771,258
1061,72,259,160
1061,67,163,239
1061,73,61,228
1061,74,606,471
1061,75,668,473
1062,54,793,128
1062,69,771,256
1062,72,260,159
1062,67,163,239
1062,73,57,228
1062,74,608,470
1062,75,670,472
1062,76,16,286
1063,54,793,128
1063,69,772,255
1063,72,262,157
1063,67,163,238
1063,73,55,229
1063,74,609,470
1063,75,671,472
1063,76,16,286
1064,54,793,128
1064,69,772,254
1064,72,264,154
1064,67,163,238
1064,73,53,231
1064,74,610,470
1064,75,672,472
1064,76,16,285
1065,54,793,128
1065,69,772,254
1065,72,265,149
1065,67,163,237
1065,73,50,233
1065,74,611,470
1065,75,673,471
1065,76,15,284
1066,54,793,128
1066,69,772,253
1066,72,266,148
1066,67,163,237
1066,74,612,470
1066,75,675,471
1066,76,15,282
1067,54,793,128
1067,69,773,252
1067,72,267,146
1067,67,163,236
1067,74,613,469
1067,75,675,470
1067,76,15,281
1068,54,793,128
1068,69,773,251
1068,72,269,146
1068,67,163,236
1068,74,614,469
1068,75,676,470
1068,76,16,278
1069,54,793,128
1069,69,773,252
1069,72,270,146
1069,67,163,234
1069,74,615,469
1069,75,677,470
1069,76,18,277
1070,54,793,128
1070,69,774,252
1070,72,271,146
1070,67,164,232
1070,74,616,469
1070,75,678,470
1070,76,20,276
1071,54,793,128
1071,69,775,252
1071,72,272,144
1071,67,164,230
1071,74,617,468
1071,75,680,470
1071,76,24,276
1072,54,793,128
1072,69,776,252
1072,72,274,145
1072,67,165,228
1072,74,617,468
1072,75,681,469
1072,76,27,274
1073,54,793,128
1073,69,776,250
1073,72,275,144
1073,67,165,227
1073,74,618,467
1073,75,682,469
1073,76,29,274
1074,54,793,128
1074,69,776,249
1074,72,277,142
1074,67,165,227
1074,74,619,467
1074,75,684,468
1074,76,30,274
1075,54,793,128
1075,69,776,246
1075,72,279,142
1075,67,166,227
1075,74,620,467
1075,75,685,468
1075,76,31,273
1076,54,793,127
1076,69,776,245
1076,72,282,137
1076,67,167,227
1076,74,621,466
1076,75,686,468
1076,76,32,272
1077,54,793,127
1077,69,776,243
1077,72,285,132
1077,67,168,227
1077,74,621,466
1077,75,688,467
1077,76,34,270
1078,54,793,127
1078,69,776,242
1078,72,287,130
1078,67,168,226
1078,74,622,466
1078,75,689,467
1078,76,35,267
1079,54,793,127
1079,69,776,241
1079,72,289,128
1079,67,170,226
1079,74,623,466
1079,75,690,467
1079,76,38,266
1079,73,16,254
1080,54,793,127
1080,69,776,241
1080,72,291,127
1080,67,170,226
1080,74,623,466
1080,75,691,466
1080,76,41,265
1080,73,14,256
1081,54,793,127
1081,69,776,240
1081,72,293,125
1081,67,170,225
1081,74,624,465
1081,75,692,466
1081,76,43,265
1081,73,12,257
1082,54,792,127
1082,69,776,240
1082,72,295,124
1082,67,170,225
1082,74,624,465
1082,75,693,466
1082,76,46,265
1082,73,11,257
1083,54,792,127
1083,69,776,240
1083,72,297,122
1083,67,171,224
1083,74,624,465
1083,75,693,466
1083,76,48,265
1083,73,10,257
1083,77,815,266
1084,54,792,127
1084,69,776,240
1084,72,299,122
1084,67,172,222
1084,74,624,465
1084,75,694,465
1084,76,51,265
1084,73,9,257
1084,77,814,266
1085,54,791,127
1085,69,776,240
1085,72,301,121
1085,67,173,220
1085,74,625,464
1085,75,694,465
1085,76,53,265
1085,73,9,257
1085,77,814,266
1086,54,791,127
1086,69,776,239
1086,72,302,120
1086,67,174,219
1086,74,625,463
1086,75,695,465
1086,76,56,264
1086,73,9,255
1086,77,814,267
1087,54,791,126
1087,69,776,239
1087,72,304,119
1087,67,175,217
1087,74,626,463
1087,75,696,465
1087,76,58,264
1087,73,9,253
1087,77,813,267
1088,54,791,126
1088,69,776,238
1088,72,306,119
1088,67,175,216
1088,74,627,462
1088,75,696,464
1088,76,59,262
1088,73,9,254
1088,77,813,267
1089,54,791,127
1089,69,775,236
1089,72,307,118
1089,67,176,216
1089,74,628,462
1089,75,698,464
1089,76,59,259
1089,73,10,251
1089,77,813,267
1090,54,791,127
1090,69,775,234
1090,72,308,117
1090,67,177,216
1090,74,628,461
1090,75,698,464
1090,76,59,256
